ID,year,age,sex,race,fam_income,married,education,n_child,age_youngest,region,labor_force_status,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20070111060714,2007,20,female,white,50000,not married,HS,2,12,West,employed - at work,"NA",TRUE,metropolitan,FALSE,2433
20070908071700,2007,63,male,white,150000,married,Bachelors,0,0,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,2434
20070404072587,2007,27,male,white,25000,not married,HS,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2435
20070606070609,2007,46,male,white,60000,not married,Bachelors,0,0,West,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2436
20070504070612,2007,47,male,other,20000,not married,HS,0,0,South,employed - absent,"NA",FALSE,non-metropolitan,FALSE,2437
20070302070692,2007,61,male,white,12500,not married,Some college,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2438
20071110071234,2007,28,female,black,75000,married,Some college,1,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2439
20070806070830,2007,16,female,other,25000,not married,Did not graduate from HS,2,10,West,not in labor force,"NA",TRUE,metropolitan,FALSE,2440
20070706071376,2007,31,female,white,25000,not married,Some college,1,5,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2441
20070403072183,2007,48,female,white,7500,not married,Did not graduate from HS,2,2,South,unemployed - looking,not employed,FALSE,metropolitan,FALSE,2442
20070908071782,2007,65,female,white,100000,married,Some college,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,2443
20070908071268,2007,80,female,white,10000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2444
20071009072527,2007,75,male,white,40000,married,HS,0,0,Midwest,not in labor force,employed,FALSE,non-metropolitan,FALSE,2445
20070807070586,2007,69,male,white,100000,married,Bachelors,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2446
20070806071501,2007,42,female,white,35000,not married,Some college,1,10,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2447
20071009071265,2007,25,male,white,20000,not married,Some college,1,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2448
20070705072284,2007,54,female,white,25000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2449
20070112061715,2007,64,female,white,100000,married,HS,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,2450
20070907072393,2007,17,female,white,75000,not married,Did not graduate from HS,4,10,South,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2451
20070302071551,2007,36,male,white,25000,not married,Did not graduate from HS,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2452
20070302070788,2007,34,female,white,150000,married,Bachelors,1,2,West,employed - at work,employed,FALSE,metropolitan,FALSE,2453
20070707070709,2007,33,female,white,40000,not married,Some college,0,0,West,not in labor force,employed,FALSE,metropolitan,FALSE,2454
20070504071385,2007,36,female,white,25000,not married,Some college,2,9,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2455
20070706071949,2007,50,female,white,7500,not married,Some college,2,12,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2456
20070606072611,2007,44,male,white,100000,married,Masters,2,10,Midwest,employed - absent,not employed,FALSE,metropolitan,FALSE,2457
20070101071181,2007,80,female,black,20000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2458
20070806072577,2007,37,female,white,50000,married,Bachelors,2,6,Northeast,employed - at work,employed,FALSE,non-metropolitan,FALSE,2459
20071008070768,2007,47,male,white,50000,not married,Masters,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,2460
20070807071741,2007,21,female,white,10000,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2461
20070807071405,2007,51,male,white,60000,married,Some college,2,11,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2462
20070707070095,2007,57,female,white,7500,not married,HS,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2463
20070402071967,2007,68,female,black,100000,not married,Masters,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2464
20070302071728,2007,45,female,white,25000,married,Some college,1,14,South,employed - at work,employed,FALSE,metropolitan,FALSE,2465
20071111072242,2007,46,female,white,75000,married,Bachelors,1,2,West,not in labor force,employed,FALSE,metropolitan,FALSE,2466
20070807071680,2007,18,female,black,15000,not married,Did not graduate from HS,2,7,Northeast,employed - at work,"NA",TRUE,metropolitan,FALSE,2467
20070403070923,2007,80,male,white,12500,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2468
20070707071959,2007,41,male,white,20000,married,Some college,2,11,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,2469
20071009072398,2007,38,male,white,0,not married,HS,3,2,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,2470
20070502070510,2007,52,female,black,20000,not married,Masters,0,0,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2471
20070112061937,2007,49,female,white,75000,married,HS,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2472
20070111061571,2007,42,male,white,50000,married,Some college,2,12,West,unemployed - looking,not employed,FALSE,metropolitan,FALSE,2473
20070504072642,2007,77,male,white,15000,not married,HS,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2474
20071009072009,2007,19,female,white,20000,not married,HS,2,2,South,employed - at work,"NA",TRUE,non-metropolitan,FALSE,2475
20070606072064,2007,43,male,white,30000,not married,HS,0,0,Northeast,employed - at work,"NA",FALSE,non-metropolitan,FALSE,2476
20070604071583,2007,32,female,white,20000,not married,Masters,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2477
20071110072163,2007,59,female,white,75000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2478
20070807071985,2007,31,female,white,100000,married,HS,1,8,West,employed - at work,employed,FALSE,metropolitan,FALSE,2479
20071008071085,2007,42,female,asian,30000,not married,Some college,1,15,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2480
20071211071647,2007,45,female,white,60000,married,HS,2,13,Northeast,employed - at work,employed,FALSE,non-metropolitan,FALSE,2481
20070403070069,2007,36,female,white,30000,married,HS,3,3,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2482
20071009071111,2007,58,male,white,100000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2483
20070908070616,2007,39,female,white,20000,not married,HS,3,8,West,employed - at work,employed,FALSE,metropolitan,FALSE,2484
20071110072298,2007,61,female,white,20000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2485
20070808071526,2007,51,female,white,50000,not married,Some college,1,6,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2486
20070504070839,2007,24,female,white,20000,married,Bachelors,0,0,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,2487
20070101071725,2007,75,male,black,25000,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2488
20070504072671,2007,50,female,black,30000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2489
20070201071121,2007,56,male,black,75000,married,HS,1,11,Midwest,not in labor force,employed,TRUE,metropolitan,FALSE,2490
20071009072379,2007,17,female,white,100000,not married,Did not graduate from HS,3,9,Midwest,employed - at work,"NA",TRUE,metropolitan,FALSE,2491
20070111061618,2007,29,male,black,100000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2492
20070605070109,2007,61,male,white,20000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,non-metropolitan,FALSE,2493
20070807070872,2007,16,female,white,50000,not married,Did not graduate from HS,2,7,Northeast,not in labor force,"NA",TRUE,non-metropolitan,FALSE,2494
20071009072009,2007,19,female,white,20000,not married,HS,2,2,South,employed - at work,"NA",TRUE,non-metropolitan,FALSE,2495
20070705070668,2007,35,female,white,100000,married,Bachelors,1,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,2496
20071008070533,2007,44,female,white,150000,married,Some college,2,11,South,employed - at work,employed,FALSE,metropolitan,FALSE,2497
20071210072170,2007,36,male,white,100000,married,Masters,2,2,South,employed - at work,employed,FALSE,metropolitan,FALSE,2498
20070707071427,2007,72,female,white,15000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2499
20071010072417,2007,67,female,white,60000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2500
20070707072497,2007,32,male,white,50000,married,Some college,1,12,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2501
20070404072255,2007,27,female,white,25000,not married,Doctoral,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2502
20071110071278,2007,49,male,white,60000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2503
20070201071950,2007,35,male,white,60000,married,Did not graduate from HS,2,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2504
20070706072339,2007,28,female,white,60000,married,Some college,3,1,West,not in labor force,employed,FALSE,metropolitan,FALSE,2505
20070908070741,2007,60,female,white,50000,married,Bachelors,0,0,West,employed - at work,employed,FALSE,non-metropolitan,FALSE,2506
20070807072044,2007,56,male,white,75000,married,Masters,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,2507
20070403071056,2007,49,male,white,35000,married,HS,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2508
20070705071896,2007,60,female,black,35000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2509
20070503071077,2007,70,female,white,7500,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2510
20070606072422,2007,46,female,white,100000,married,Some college,2,6,West,employed - at work,employed,FALSE,metropolitan,FALSE,2511
20070403071681,2007,43,male,white,25000,not married,HS,2,2,Northeast,unemployed - on layoff,employed,FALSE,non-metropolitan,FALSE,2512
20070807070534,2007,16,female,other,0,not married,Did not graduate from HS,1,16,West,not in labor force,"NA",TRUE,non-metropolitan,FALSE,2513
20071009070683,2007,31,female,white,100000,married,Bachelors,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,2514
20071211072293,2007,15,female,black,25000,not married,Did not graduate from HS,2,15,Midwest,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2515
20070807071302,2007,56,female,white,75000,married,Some college,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,2516
20070505071338,2007,80,female,white,35000,not married,HS,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2517
20070201070713,2007,60,female,white,75000,married,Some college,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,2518
20071009070716,2007,75,female,white,30000,not married,Bachelors,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2519
20071211071507,2007,49,female,white,75000,married,Bachelors,1,15,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2520
20070808070126,2007,26,female,white,75000,not married,Bachelors,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,2521
20070112062416,2007,46,female,white,40000,not married,Masters,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2522
20071009071198,2007,37,female,white,100000,married,Bachelors,3,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2523
20070212061745,2007,30,male,white,75000,married,Masters,1,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2524
20070504072236,2007,43,female,black,30000,not married,Some college,0,0,South,employed - absent,"NA",FALSE,metropolitan,FALSE,2525
20070504071390,2007,63,male,white,7500,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2526
20070402071947,2007,45,male,white,100000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2527
20070706072495,2007,44,male,black,0,not married,HS,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2528
20071109071380,2007,40,male,white,100000,married,Some college,2,9,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2529
20071211071146,2007,44,male,white,50000,married,Some college,2,12,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2530
20070302071545,2007,34,female,white,75000,married,Bachelors,2,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2531
20070503071617,2007,19,female,white,100000,not married,HS,1,16,Northeast,employed - at work,"NA",TRUE,metropolitan,FALSE,2532
20071110070886,2007,43,male,white,100000,married,Bachelors,2,4,South,employed - at work,employed,FALSE,metropolitan,FALSE,2533
20070201071785,2007,25,female,white,75000,married,Some college,2,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2534
20070908070645,2007,55,female,asian,5000,not married,Did not graduate from HS,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2535
20070605071946,2007,67,female,white,15000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2536
20071010070873,2007,65,male,other,100000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2537
20070503072372,2007,41,male,white,150000,married,Bachelors,2,11,West,employed - at work,not employed,FALSE,non-metropolitan,FALSE,2538
20071111071472,2007,37,female,asian,60000,not married,Some college,1,15,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2539
20070806071820,2007,17,female,white,100000,not married,Did not graduate from HS,3,5,South,employed - at work,"NA",TRUE,metropolitan,FALSE,2540
20070101072064,2007,17,male,white,60000,not married,Did not graduate from HS,2,13,South,employed - at work,"NA",TRUE,metropolitan,FALSE,2541
20070504070857,2007,42,female,white,60000,not married,Some college,1,7,West,employed - at work,employed,FALSE,metropolitan,FALSE,2542
20070604071814,2007,36,female,black,60000,not married,HS,1,7,South,employed - at work,employed,FALSE,metropolitan,FALSE,2543
20070706071235,2007,31,male,white,75000,married,Some college,3,9,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2544
20070303071433,2007,69,female,white,35000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2545
20070402071188,2007,51,female,white,30000,not married,Some college,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2546
20071010072473,2007,34,female,white,60000,married,Bachelors,2,1,South,employed - at work,employed,FALSE,metropolitan,FALSE,2547
20070403072277,2007,65,male,black,12500,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2548
20070404072446,2007,80,female,white,30000,married,Some college,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,2549
20070706071645,2007,59,male,white,30000,married,Did not graduate from HS,1,16,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,2550
20070101070756,2007,24,male,asian,25000,married,Some college,1,1,West,unemployed - looking,not employed,FALSE,metropolitan,FALSE,2551
20071211071116,2007,79,male,white,75000,not married,Doctoral,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2552
20070302072216,2007,47,female,black,30000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2553
20070101072409,2007,55,female,white,30000,married,Some college,0,0,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,2554
20070909070884,2007,73,female,white,25000,not married,Some college,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2555
20070706072303,2007,55,female,black,0,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2556
20071109071519,2007,49,male,white,60000,not married,Some college,0,0,Northeast,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2557
20070302070771,2007,46,female,white,50000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2558
20070302070558,2007,20,male,white,50000,not married,Some college,1,16,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2559
20071211071143,2007,45,female,white,100000,married,Some college,2,7,Midwest,unemployed - on layoff,employed,FALSE,metropolitan,FALSE,2560
20070212061585,2007,42,female,white,100000,married,Bachelors,2,10,West,employed - at work,employed,FALSE,metropolitan,FALSE,2561
20071009070706,2007,63,female,white,150000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2562
20070201070713,2007,60,female,white,75000,married,Some college,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,2563
20070807071741,2007,21,female,white,10000,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2564
20071110070883,2007,51,female,black,35000,married,HS,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,2565
20071109072221,2007,28,female,white,75000,married,Masters,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2566
20070908070895,2007,52,female,white,40000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2567
20071008071291,2007,79,female,black,20000,not married,Did not graduate from HS,0,0,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2568
20070505070593,2007,47,male,white,20000,not married,Some college,0,0,South,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2569
20070101071056,2007,80,female,white,7500,not married,Did not graduate from HS,0,0,West,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2570
20071009071733,2007,80,female,white,15000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2571
20070807072644,2007,55,male,white,150000,married,HS,1,11,West,employed - at work,employed,FALSE,non-metropolitan,FALSE,2572
20070605071831,2007,31,female,black,0,not married,Some college,3,1,South,employed - at work,"NA",FALSE,non-metropolitan,FALSE,2573
20070604072410,2007,44,male,white,25000,not married,Bachelors,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2574
20070201071362,2007,18,male,white,100000,not married,Did not graduate from HS,0,0,Midwest,employed - at work,"NA",TRUE,non-metropolitan,FALSE,2575
20070201071948,2007,62,female,white,35000,not married,Bachelors,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2576
20070403071797,2007,39,female,white,35000,not married,HS,1,9,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2577
20070302070928,2007,66,male,white,100000,married,Did not graduate from HS,0,0,South,employed - at work,employed,TRUE,metropolitan,FALSE,2578
20070302072102,2007,44,male,white,20000,married,Did not graduate from HS,1,1,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,2579
20070302071094,2007,27,male,white,40000,not married,Did not graduate from HS,0,0,Midwest,employed - at work,"NA",TRUE,metropolitan,FALSE,2580
20070908071487,2007,33,male,white,25000,married,Bachelors,1,1,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,2581
20070101070534,2007,53,female,white,40000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2582
20071110072260,2007,54,male,white,150000,married,Bachelors,2,9,West,employed - at work,employed,FALSE,metropolitan,FALSE,2583
20070909072305,2007,58,male,white,7500,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2584
20070403071329,2007,46,female,white,12500,not married,HS,1,9,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2585
20071211071267,2007,80,female,black,150000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2586
20071010070929,2007,57,male,white,60000,not married,HS,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2587
20071010071800,2007,33,male,white,60000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2588
20070807072056,2007,53,female,white,75000,married,Some college,0,0,Northeast,employed - absent,employed,FALSE,metropolitan,FALSE,2589
20070605070944,2007,68,female,white,15000,married,HS,0,0,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,2590
20070404072550,2007,51,female,white,100000,married,Doctoral,0,0,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2591
20070112061163,2007,33,female,white,60000,married,Bachelors,2,1,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2592
20070101071442,2007,48,male,white,75000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2593
20070706072290,2007,76,male,white,5000,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2594
20071010070555,2007,80,male,white,60000,not married,Masters,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2595
20070504071532,2007,32,male,white,0,married,HS,1,5,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,2596
20070606071783,2007,73,female,white,10000,not married,HS,0,0,Northeast,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2597
20070302072447,2007,68,female,white,150000,not married,Bachelors,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2598
20070807070802,2007,46,female,asian,75000,married,Bachelors,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,2599
20071110071975,2007,20,female,white,100000,not married,Some college,1,16,South,not in labor force,"NA",TRUE,metropolitan,FALSE,2600
20071211071627,2007,44,male,asian,30000,married,HS,3,10,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,2601
20070706070732,2007,17,male,white,50000,not married,Did not graduate from HS,2,10,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2602
20071009071211,2007,26,male,white,40000,not married,Some college,2,2,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2603
20070808072685,2007,62,male,white,0,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2604
20070302072147,2007,75,female,white,35000,not married,Did not graduate from HS,1,5,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2605
20070807070560,2007,37,female,white,30000,married,Did not graduate from HS,3,2,West,not in labor force,employed,FALSE,metropolitan,FALSE,2606
20071110071917,2007,17,female,white,60000,not married,Did not graduate from HS,2,13,Northeast,employed - at work,"NA",TRUE,metropolitan,FALSE,2607
20070201070001,2007,41,male,white,20000,not married,HS,0,0,South,employed - at work,"NA",FALSE,non-metropolitan,FALSE,2608
20070403071087,2007,59,female,black,60000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2609
20071008072634,2007,85,female,white,15000,not married,HS,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2610
20070705071633,2007,27,female,white,15000,married,HS,2,1,Northeast,unemployed - looking,employed,FALSE,metropolitan,FALSE,2611
20070504071455,2007,39,male,white,100000,married,Bachelors,1,12,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2612
20070402071006,2007,72,male,black,75000,married,Bachelors,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,2613
20070101072064,2007,17,male,white,60000,not married,Did not graduate from HS,2,13,South,employed - at work,"NA",TRUE,metropolitan,FALSE,2614
20070706072688,2007,72,female,white,7500,not married,Did not graduate from HS,0,0,Midwest,not in labor force,not employed,FALSE,non-metropolitan,FALSE,2615
20070605071686,2007,41,male,black,25000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2616
20070706070503,2007,80,female,black,12500,not married,Did not graduate from HS,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2617
20070705072201,2007,30,female,white,75000,married,Bachelors,1,4,South,employed - at work,employed,FALSE,metropolitan,FALSE,2618
20070112061900,2007,66,female,black,50000,married,Some college,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,2619
20070201070992,2007,66,male,white,100000,married,Some college,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2620
20070807070873,2007,80,female,white,50000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2621
20070112062074,2007,56,female,white,100000,married,Masters,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2622
20071211071872,2007,68,male,white,30000,married,Some college,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,2623
20071210070779,2007,29,female,white,40000,not married,Did not graduate from HS,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2624
20070908072065,2007,38,female,white,30000,not married,Some college,1,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2625
20070605071378,2007,37,female,white,100000,married,Masters,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2626
20070112060925,2007,33,male,white,25000,not married,HS,1,9,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2627
20070202071492,2007,60,male,other,35000,married,Some college,0,0,West,not in labor force,not employed,FALSE,non-metropolitan,FALSE,2628
20071009071221,2007,79,female,white,75000,not married,Some college,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2629
20070807071078,2007,65,female,white,60000,married,Some college,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2630
20070404072657,2007,55,female,black,10000,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2631
20070808070126,2007,26,female,white,75000,not married,Bachelors,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,2632
20070301072038,2007,45,female,white,75000,not married,Bachelors,2,6,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2633
20070605071946,2007,67,female,white,15000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2634
20070112061075,2007,71,male,black,5000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2635
20070302072027,2007,42,male,white,60000,married,HS,2,4,South,employed - at work,employed,FALSE,metropolitan,FALSE,2636
20071010070929,2007,57,male,white,60000,not married,HS,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2637
20070706072258,2007,41,male,white,25000,married,Did not graduate from HS,4,3,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2638
20070806071955,2007,26,male,white,60000,married,Some college,1,2,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2639
20070808071026,2007,38,female,black,60000,not married,Masters,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2640
20071010071368,2007,58,male,white,150000,married,Masters,0,0,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2641
20070504070670,2007,80,female,white,40000,not married,Some college,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2642
20070807071562,2007,36,male,white,35000,married,Some college,2,5,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2643
20071008070978,2007,61,female,white,100000,married,Some college,0,0,South,employed - absent,not employed,FALSE,metropolitan,FALSE,2644
20070504072642,2007,77,male,white,15000,not married,HS,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2645
20070807071285,2007,69,male,white,100000,married,Bachelors,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2646
20070504072297,2007,16,male,white,20000,not married,Did not graduate from HS,3,6,South,not in labor force,"NA",TRUE,metropolitan,FALSE,2647
20070808072137,2007,85,female,white,20000,not married,Some college,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2648
20070807072333,2007,54,male,white,10000,married,Bachelors,1,13,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2649
20071009070030,2007,54,male,black,10000,not married,HS,0,0,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2650
20070202072518,2007,65,female,black,40000,married,Bachelors,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,2651
20070504071270,2007,15,female,white,100000,not married,Did not graduate from HS,3,8,Midwest,not in labor force,"NA",TRUE,non-metropolitan,FALSE,2652
20070303070631,2007,58,female,white,75000,not married,Masters,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2653
20070504072627,2007,43,female,white,50000,not married,Masters,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2654
20070402071006,2007,72,male,black,75000,married,Bachelors,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,2655
20070908071523,2007,80,female,white,25000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2656
